feature,chi2_score,p_value
trojan shellhook,0.003614078332473283,0.9520622871678434
shellhook,0.003614078332473283,0.9520622871678434
trojan farfli,0.003612394077340675,0.9520734451372774
perfect,0.0036011791418485853,0.9521478092754501
ethical,0.003600358371375521,0.9521532562115216
https protect,0.0035996519736197384,0.9521579446269194
boosting,0.003597001705860449,0.9521755387714691
regarding verification,0.003592597775388437,0.952204789223932
2426739 added,0.003592120056138349,0.9522079632674485
benjamin davis,0.003575893851557171,0.9523158988433095
2433975,0.003572057211196163,0.9523414558099661
id 2433975,0.003572057211196163,0.9523414558099661
michael thrilled,0.003563613190293293,0.952397752427659
fraudsters,0.0035611194005801877,0.9524143914213486
pcclient gen,0.003542849871716568,0.952536467601268
id 2471489,0.0035311423022193755,0.9526148631890644
2471489,0.0035311423022193755,0.9526148631890644
2471489 added,0.0035311423022193755,0.9526148631890644
ykw,0.003530070060883307,0.9526220495878418
ykw bitdefender,0.003530070060883307,0.9526220495878418
agent ykw,0.003530070060883307,0.9526220495878418
displays,0.0035091600647140196,0.9527624125874543
310,0.0035024976124942795,0.9528072238919492
id 2314533,0.003502136474218202,0.9528096541105425
2314533,0.003502136474218202,0.9528096541105425
https support,0.0034996084570483935,0.9528266694940629
2438069 added,0.0034973495168950015,0.9528418790129592
seek,0.00349633101416368,0.9528487382377938
2445748,0.0034781848193829847,0.9529711143690689
id 2445748,0.0034781848193829847,0.9529711143690689
2214988,0.0034740101064091406,0.9529993135120568
id 2214988,0.0034740101064091406,0.9529993135120568
backdoor delf,0.0034664632873112637,0.9530503335724806
juice,0.003459566418101581,0.9530970084243989
start earning,0.0034578714685629835,0.9531084862112297
smith,0.0034448637396395443,0.9531966655164703
dropped win32,0.0034407457040315187,0.9532246164548228
2432062,0.0034356175987277724,0.9532594466597722
id 2432062,0.0034356175987277724,0.9532594466597722
contact online,0.003435289326404231,0.9532616771806927
________________________________,0.003417482934608678,0.9533828273920518
win32 agent,0.003411611577700149,0.9534228440268531
dear olivia,0.0034026823171973363,0.9534837683015487
5th,0.0033888061724148453,0.9535786045252462
approved,0.003384305342172808,0.9536094071855473
jackson,0.003379425111438068,0.9536428296091338
managers,0.003377876792873333,0.9536534383798064
transformative journey,0.0033771316003807068,0.9536585451600914
space,0.0033706170155137585,0.953703213497253
id 2428112,0.003360218098682116,0.9537746052478361
2428112,0.003360218098682116,0.9537746052478361
security email,0.0033317759735307945,0.9539704372850043
delf bitdefender,0.003321133147737603,0.9540439316480617
secure refund,0.003319843631705055,0.9540528444610898
farfli bitdefender,0.003309118975659394,0.9541270379960562
1244 bitdefender,0.0032437063277568137,0.9545822004770652
generic 1244,0.0032437063277568137,0.9545822004770652
1244,0.0032437063277568137,0.9545822004770652
programs provide,0.003242139220754478,0.9545931611249253
serves,0.0032280644697048515,0.9546917220050637
2446416 added,0.003217011955290186,0.9547692703462848
id 2465223,0.003207366915298767,0.9548370526192961
2465223 added,0.003207366915298767,0.9548370526192961
2465223,0.003207366915298767,0.9548370526192961
2512668,0.0032058764715522485,0.9548475360996519
2512668 added,0.0032058764715522485,0.9548475360996519
id 2512668,0.0032058764715522485,0.9548475360996519
23077,0.003201585268878894,0.9548777332125471
23077 added,0.003201585268878894,0.9548777332125471
brave troops,0.0031941270681282363,0.9549302647776227
se dldg,0.0031930935198946422,0.9549375493887505
mail close,0.003184974597119249,0.95499481402361
pws agent,0.0031826416671277527,0.9550112822557562
discover exciting,0.0031821884275747164,0.9550144823915423
trojan kolweb,0.003179183188329498,0.9550357069208081
kolweb,0.003179183188329498,0.9550357069208081
shelter,0.0031783804707255538,0.9550413778239465
cordes,0.003177395625824301,0.955048336370571
cordes _______________________________________________,0.003177395625824301,0.955048336370571
christoph cordes,0.003177395625824301,0.955048336370571
john,0.0031747749669090867,0.9550668582400087
corp,0.0031599827429754966,0.9551715484428192
solution,0.0031368854148581945,0.9553355098230729
2229015,0.0031250752025182467,0.9554195811522034
id 2229015,0.0031250752025182467,0.9554195811522034
app bitdefender,0.003124874882077128,0.9554210085120569
delf app,0.003124874882077128,0.9554210085120569
2314533 added,0.003118024528443444,0.9554698475542063
banload nxf,0.003117514535980293,0.9554734856556513
nxf,0.003117514535980293,0.9554734856556513
nxf bitdefender,0.003117514535980293,0.9554734856556513
does exist,0.003113858161632811,0.9554995776520235
contests,0.0031092924513416173,0.9555321802806984
downloader vb,0.0031091997329907852,0.9555328426086008
id 2215452,0.0031065923852853644,0.9555514720963023
2215452,0.0031065923852853644,0.9555514720963023
2215452 added,0.0031065923852853644,0.9555514720963023
container,0.00310510498335931,0.95556210308938
id 2433722,0.0031046773527397447,0.9555651599909213
2433722,0.0031046773527397447,0.9555651599909213
spirits,0.0030911380860343604,0.9556620543575939
claim link9,0.0030883004919157716,0.955682388689897
process clicking,0.0030874179646548064,0.9556887148318041
malware sdld,0.0030811950176521073,0.9557333479995378
sdld,0.0030811950176521073,0.9557333479995378
org unsubscribe,0.0030799663050914057,0.9557421661018606
id 2351928,0.003069187210542889,0.9558196001935775
2351928 added,0.003069187210542889,0.9558196001935775
2351928,0.003069187210542889,0.9558196001935775
services online,0.003064888373813046,0.9558505199084877
2431773,0.003061147458827242,0.9558774444322575
id 2431773,0.003061147458827242,0.9558774444322575
dear ethan,0.0030490429817370945,0.955964677376582
2435665 added,0.0030485398833752873,0.955968306795303
downside,0.0030447402562445783,0.955995727519633
urgent,0.003043688148204502,0.9560033232888367
2283138 added,0.0030151311798027026,0.9562099976215245
id 2283138,0.0030151311798027026,0.9562099976215245
2283138,0.0030151311798027026,0.9562099976215245
network access,0.003012738331791623,0.956227359783255
prorat,0.0030003853575505763,0.956317101400916
trojan prorat,0.0030003853575505763,0.956317101400916
dadobra,0.002986291441328628,0.9564197171805856
downloader dadobra,0.002986291441328628,0.9564197171805856
221,0.0029821540786342006,0.9564498868152571
identical,0.0029815180432310956,0.9564545266442864
resilience,0.0029746196733401575,0.9565048816406916
flbe,0.0029712040940585794,0.9565298355088483
malware flbe,0.0029712040940585794,0.9565298355088483
flbe dld,0.0029712040940585794,0.9565298355088483
2409809,0.0029707581610467168,0.9565330945106688
2409809 added,0.0029707581610467168,0.9565330945106688
id 2409809,0.0029707581610467168,0.9565330945106688
2351929,0.002950776160985593,0.9566793811258343
2351929 added,0.002950776160985593,0.9566793811258343
id 2351929,0.002950776160985593,0.9566793811258343
click check,0.002934507478219148,0.9567988501136508
sorry,0.0029342871490904017,0.9568004703759565
sneak peek,0.0029253783518599723,0.9568660353126208
peek,0.0029253783518599723,0.9568660353126208
visit account,0.0029178591193918034,0.9569214516062624
2431836 added,0.002913828538888477,0.9569511862263713
legacy,0.00290196405087145,0.9570388334967962
abis,0.0029004265935566238,0.9570502043922324
abis bitdefender,0.0029004265935566238,0.9570502043922324
zlob abis,0.0029004265935566238,0.9570502043922324
2445748 added,0.002896401380456149,0.9570799888280833
finds rachel,0.002877183950391568,0.9572224745417681
2398265 added,0.0028760908113180635,0.9572305938358562
id 2398265,0.0028760908113180635,0.9572305938358562
2398265,0.0028760908113180635,0.9572305938358562
id 2472571,0.0028608563527273857,0.957343909295738
2472571 added,0.0028608563527273857,0.957343909295738
2472571,0.0028608563527273857,0.957343909295738
access valuable,0.0028580690406343335,0.9573646743244375
23085,0.0028568797526438796,0.9573735374200624
23085 added,0.0028568797526438796,0.9573735374200624
ongoing,0.0028542746098300384,0.9573929585539069
sweet,0.0028525854480613766,0.9574055558717094
education programs,0.0028466024269768377,0.9574502057612214
23066 added,0.002844271970298104,0.9574676101480724
23066,0.002844271970298104,0.9574676101480724
spy ardamax,0.0028425187548077368,0.9574807082784582
ardamax bitdefender,0.0028425187548077368,0.9574807082784582
revolutionary,0.002803612772507252,0.9577724210978495
just like,0.0028030306585765316,0.9577768010851858
mail,0.00280294552493975,0.9577774416926056
id 2436326,0.0028015056952858395,0.9577882774965529
2436326,0.0028015056952858395,0.9577882774965529
id 2389585,0.002798515806512473,0.957810787587504
2389585,0.002798515806512473,0.957810787587504
2389585 added,0.002798515806512473,0.957810787587504
mezzia gen,0.0027925578921266644,0.9578556791510642
worm agent,0.002792311617891273,0.9578575358058375
discard,0.0027913479598678692,0.9578648015868212
2372977,0.0027843100287485937,0.9579179043022977
2372977 added,0.0027843100287485937,0.9579179043022977
id 2372977,0.0027843100287485937,0.9579179043022977
leading,0.0027796029520218354,0.9579534577827217
regulating,0.002779463175522684,0.9579545140035675
2432681,0.002777713070224403,0.9579677409258136
id 2432681,0.002777713070224403,0.9579677409258136
origin drweb,0.002772962254657399,0.9580036676570407
2510070 added,0.002767322946277533,0.9580463534520556
id 2510070,0.002767322946277533,0.9580463534520556
2510070,0.002767322946277533,0.9580463534520556
property,0.0027649302635057477,0.9580644776382382
crypt,0.0027623949354022184,0.9580836909228186
crypt bitdefender,0.0027623949354022184,0.9580836909228186
trojan crypt,0.0027623949354022184,0.9580836909228186
2428454,0.0027596682903871447,0.9581043639197148
id 2428454,0.0027596682903871447,0.9581043639197148
costs,0.0027572432186990575,0.958122759040996
finding,0.0027570638317166015,0.9581241200838742
protect data,0.002752103335439634,0.9581617739097764
2426344,0.0027520869040431337,0.9581618986927157
id 2426344,0.0027520869040431337,0.9581618986927157
spanish,0.002751802639011886,0.9581640575109132
low cost,0.002750900715179105,0.9581709078083571
2429517,0.002748422567904219,0.9581897356475559
id 2429517,0.002748422567904219,0.9581897356475559
2425668,0.0027434369588911645,0.9582276398483585
id 2425668,0.0027434369588911645,0.9582276398483585
630,0.002724859050496453,0.9583691875389047
detected adware,0.0027166557411394893,0.958431843668622
server version,0.0027138319214870246,0.958453433686967
2281575,0.002710049158029107,0.9584823731391174
id 2281575,0.002710049158029107,0.9584823731391174
2281575 added,0.002710049158029107,0.9584823731391174
id 2448495,0.002702155799228079,0.9585428253632474
2448495,0.002702155799228079,0.9585428253632474
policies,0.0026950088040052582,0.9585976378908506
security protect,0.0026920464857705063,0.9586203781905183
mature,0.002691943604982737,0.9586211681824566
2411201 added,0.0026869500173025886,0.958659530718258
2411201,0.0026869500173025886,0.958659530718258
id 2411201,0.0026869500173025886,0.958659530718258
student,0.0026821801352235404,0.9586962080587749
nbk,0.0026574731972469935,0.9588867141544308
renos nbk,0.0026574731972469935,0.9588867141544308
nbk bitdefender,0.0026574731972469935,0.9588867141544308
2488930 added,0.0026569787278281224,0.9588905358690241
2488930,0.0026569787278281224,0.9588905358690241
id 2488930,0.0026569787278281224,0.9588905358690241
2432062 added,0.002656231171016599,0.9588963143529131
community empowerment,0.002654606259450361,0.9589088774489064
potential risks,0.0026537683630420243,0.9589153571990834
53,0.0026422273750880323,0.9590047123290301
psw win32,0.002638313261562355,0.959035061441105
pigeon,0.002638313261562355,0.959035061441105
pigeon kg,0.002638313261562355,0.959035061441105
backdoor pigeon,0.002638313261562355,0.959035061441105
kg bitdefender,0.002638313261562355,0.959035061441105
pws delf,0.002638046932617614,0.9590371273127791
id 2442143,0.002631375249666541,0.9590889126647868
2442143,0.002631375249666541,0.9590889126647868
past,0.0026208415274875272,0.9591708092075973
89,0.002615893192108874,0.9592093379985236
world class,0.0025990997093363645,0.9593403687794022
401k,0.0025907259265069175,0.9594058636120908
spy goldun,0.0025819039188848918,0.9594749790937137
interests,0.0025796728954809826,0.9594924766577441
2246430,0.002560974373699802,0.9596394254484176
id 2246430,0.002560974373699802,0.9596394254484176
confidentiality personal,0.002537803822812026,0.9598222674189951
10 17,0.002523109907045296,0.9599386529839649
special,0.002520758278640205,0.9599573109491171
id 2201645,0.002515889462970262,0.9599959681862388
2201645,0.002515889462970262,0.9599959681862388
id 2471657,0.002507461157516848,0.9600629756737268
2471657,0.002507461157516848,0.9600629756737268
2471657 added,0.002507461157516848,0.9600629756737268
modify password,0.0025072847316614947,0.9600643795161448
agent zay,0.002500174386648045,0.9601209986815764
zay bitdefender,0.002500174386648045,0.9601209986815764
zay,0.002500174386648045,0.9601209986815764
professional,0.0024987289273544462,0.960132518637474
trojan win32,0.002496533094332108,0.9601500252812822
alias adware,0.0024929309825818015,0.9601787604399672
id 2474657,0.0024901499355430936,0.9602009599512813
2474657 added,0.0024901499355430936,0.9602009599512813
2474657,0.0024901499355430936,0.9602009599512813
id 2295627,0.002488507501156825,0.9602140764048157
2295627 added,0.002488507501156825,0.9602140764048157
2295627,0.002488507501156825,0.9602140764048157
promocarto bitdefender,0.002487345180630793,0.9602233612992566
promocarto,0.002487345180630793,0.9602233612992566
downloader promocarto,0.002487345180630793,0.9602233612992566
onlinegames ooo,0.002478089986350969,0.9602973717448687
ooo bitdefender,0.002478089986350969,0.9602973717448687
ooo,0.002478089986350969,0.9602973717448687
sender mario,0.002474839087375882,0.9603234008806408
need,0.0024735212164984596,0.9603339576251232
2229015 added,0.002473298579572539,0.9603357413263927
2197381,0.002470812235925223,0.9603556666476938
